Transaction ID,Investor ID,Investor Name,Investor Type,City,State,Risk Profile,Scheme Code,Scheme Name,AMC Code,Transaction Type,Transaction Date,Amount (INR),Units,NAV at Transaction
TXN0001019,INV4NLZ1,Investor_0170,Individual,Bengaluru,Karnataka,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Redemption,17-Jun-2022,23774.3,129.7282,183.2624
TXN0001020,INVD5EQY,Investor_0197,Individual,Ahmedabad,Gujarat,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,05-Aug-2024,1048.1,5.0282,208.4425
TXN0001021,INVVS4F8,Investor_0046,Individual,Bengaluru,Karnataka,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,02-Sep-2023,458.33,1.4045,326.3344
TXN0001022,INVPHR62,Investor_0081,HUF,Delhi,Delhi,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,27-Jun-2023,102476.21,339.6834,301.6815
TXN0001023,INVBI4Q2,Investor_0088,Individual,Kolkata,West Bengal,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Lumpsum,16-Jun-2023,1831.29,4.5533,402.1877
TXN0001024,INV5PY6B,Investor_0173,Individual,Delhi,Delhi,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,27-Aug-2022,450.58,1.8188,247.733
TXN0001025,INVTHV3A,Investor_0004,HUF,Pune,Maharashtra,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,23-Sep-2024,103836.12,426.2201,243.6209
TXN0001026,INVKEP7Y,Investor_0078,Corporate,Pune,Maharashtra,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,19-Mar-2024,25953.31,129.3711,200.6114
TXN0001027,INVKEP7Y,Investor_0078,Corporate,Pune,Maharashtra,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,18-Aug-2022,1805.55,10.3131,175.0727
TXN0001028,INV3ZMF8,Investor_0005,Individual,Mumbai,Maharashtra,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,25-Oct-2022,4981.12,30.8997,161.203
TXN0001029,INV5PSQ0,Investor_0167,HUF,Pune,Maharashtra,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,07-Aug-2024,4586.09,22.3475,205.2175
TXN0001030,INVM5IGQ,Investor_0038,Individual,Mumbai,Maharashtra,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,09-Nov-2022,461.65,3.6802,125.4427
TXN0001031,INVE8F84,Investor_0190,Corporate,Mumbai,Maharashtra,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,09-Jul-2024,90392.56,668.2124,135.2752
TXN0001032,INV83TQL,Investor_0150,HUF,Delhi,Delhi,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,13-Mar-2024,10138.86,39.5822,256.1467
TXN0001033,INV1IBLJ,Investor_0014,Individual,Mumbai,Maharashtra,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,03-Jun-2024,1026.08,14.6232,70.1678
TXN0001034,INVEYUHZ,Investor_0107,HUF,Kolkata,West Bengal,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,29-Mar-2024,9074.03,78.9416,114.9461
TXN0001035,INVJEGET,Investor_0125,Individual,Mumbai,Maharashtra,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,05-May-2022,94638.12,651.5941,145.2409
TXN0001036,INVV08HH,Investor_0136,Corporate,Lucknow,Uttar Pradesh,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,03-Jul-2023,25266.28,163.9458,154.1136
TXN0001037,INVRBSV5,Investor_0166,HUF,Pune,Maharashtra,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,12-Dec-2023,998.96,3.0303,329.6574
TXN0001038,INVZP08J,Investor_0115,Corporate,Ahmedabad,Gujarat,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,SIP,29-Jan-2023,1915.2,9.9832,191.8415
TXN0001039,INVDZR1Y,Investor_0121,HUF,Delhi,Delhi,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,26-Nov-2023,5007.64,68.1543,73.475
TXN0001040,INVVIFTT,Investor_0155,Corporate,Jaipur,Rajasthan,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,10-Mar-2024,10445.99,80.2232,130.2116
TXN0001041,INVEYUHZ,Investor_0107,HUF,Kolkata,West Bengal,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,02-Aug-2023,2048.74,36.9383,55.4638
TXN0001042,INVJJA26,Investor_0177,Corporate,Jaipur,Rajasthan,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,17-Nov-2022,1869.32,7.2291,258.5824
TXN0001043,INVD96QE,Investor_0156,Corporate,Lucknow,Uttar Pradesh,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,08-Oct-2024,54430.55,729.3466,74.6292
TXN0001044,INVKEP7Y,Investor_0078,Corporate,Pune,Maharashtra,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,05-Jan-2024,549.93,2.1506,255.7113
TXN0001045,INV3J2D5,Investor_0067,Corporate,Ahmedabad,Gujarat,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Lumpsum,28-Oct-2024,2131.18,32.4766,65.6221
TXN0001046,INVZBIKC,Investor_0009,HUF,Delhi,Delhi,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,10-Apr-2023,46139.69,297.3175,155.1866
TXN0001047,INV9XPSE,Investor_0031,HUF,Chennai,Tamil Nadu,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,28-Nov-2023,95156.44,692.1168,137.4861
TXN0001048,INV60RJI,Investor_0091,Corporate,Chennai,Tamil Nadu,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,21-Nov-2024,10792.64,58.7069,183.8393
TXN0001049,INVVIFTT,Investor_0155,Corporate,Jaipur,Rajasthan,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,16-Aug-2022,105979.74,432.6105,244.9773
TXN0001050,INVRC11E,Investor_0028,Corporate,Bengaluru,Karnataka,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,27-Mar-2022,1064.72,3.9539,269.2843
TXN0001051,INVR5UQP,Investor_0130,Corporate,Delhi,Delhi,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,11-Jan-2024,1074.17,4.262,252.0343
TXN0001052,INV874FR,Investor_0041,HUF,Pune,Maharashtra,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,23-Jul-2022,104651.04,336.6662,310.8451
TXN0001053,INV5TB94,Investor_0040,Corporate,Mumbai,Maharashtra,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,18-Feb-2023,1849.19,36.6105,50.5098
TXN0001054,INVPNSM4,Investor_0113,HUF,Pune,Maharashtra,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,SIP,28-Aug-2024,5334.81,17.9845,296.6345
TXN0001055,INVBI4Q2,Investor_0088,Individual,Kolkata,West Bengal,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,02-Feb-2024,1834.09,8.0927,226.6346
TXN0001056,INVMWWYZ,Investor_0184,Individual,Pune,Maharashtra,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,20-Dec-2024,4651.61,17.7913,261.4549
TXN0001057,INV1GV0E,Investor_0108,Corporate,Delhi,Delhi,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,18-Apr-2024,49134.09,315.1953,155.8846
TXN0001058,INVIQVNB,Investor_0118,Corporate,Delhi,Delhi,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,21-Jan-2022,494.26,3.2803,150.6763
TXN0001059,INVMWWYZ,Investor_0184,Individual,Pune,Maharashtra,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,02-Apr-2024,967.66,5.154,187.7477
TXN0001060,INV08P0F,Investor_0198,HUF,Kolkata,West Bengal,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,17-Mar-2022,489.33,1.7576,278.4128
TXN0001061,INV4NLZ1,Investor_0170,Individual,Bengaluru,Karnataka,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,30-Nov-2024,547.77,1.4959,366.1873
TXN0001062,INVCXLL4,Investor_0076,HUF,Delhi,Delhi,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,05-Oct-2023,10443.1,30.8836,338.1441
TXN0001063,INVY9V86,Investor_0089,Corporate,Lucknow,Uttar Pradesh,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,02-Jul-2024,2080.12,18.1783,114.4285
TXN0001064,INV3NX39,Investor_0165,HUF,Chennai,Tamil Nadu,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,08-Apr-2024,103949.42,427.6621,243.0644
TXN0001065,INVODRO8,Investor_0199,Corporate,Ahmedabad,Gujarat,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,17-Nov-2023,907.39,4.0354,224.8591
TXN0001066,INVYOFQE,Investor_0100,Corporate,Kolkata,West Bengal,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,13-Nov-2024,9427.47,38.7507,243.2851
TXN0001067,INVL0UKE,Investor_0142,HUF,Hyderabad,Telangana,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,24-Nov-2022,26285.23,86.8489,302.6547
TXN0001068,INVMDD4V,Investor_0006,Corporate,Kolkata,West Bengal,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,15-Sep-2023,9482.68,69.5622,136.3194
TXN0001069,INVLPU0D,Investor_0186,Individual,Pune,Maharashtra,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,03-Feb-2024,1046.4,4.5383,230.5719
TXN0001070,INV3J2D5,Investor_0067,Corporate,Ahmedabad,Gujarat,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,13-Sep-2022,909.55,6.9572,130.7353
TXN0001071,INVZP08J,Investor_0115,Corporate,Ahmedabad,Gujarat,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,29-Apr-2023,495.31,1.8861,262.6059
TXN0001072,INV0982N,Investor_0191,Individual,Bengaluru,Karnataka,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,06-Aug-2023,4850.34,19.5798,247.7221
TXN0001073,INV5BCW7,Investor_0171,Corporate,Lucknow,Uttar Pradesh,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,23-May-2023,50196.67,223.1745,224.9212
TXN0001074,INVLC58D,Investor_0027,Individual,Pune,Maharashtra,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-Out,10-Jan-2024,5322.84,92.5494,57.5135
TXN0001075,INVJ43D5,Investor_0117,Corporate,Delhi,Delhi,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,17-Jun-2022,53284.38,221.1055,240.9908
TXN0001076,INV5KXVF,Investor_0024,HUF,Lucknow,Uttar Pradesh,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,02-Jul-2024,1990.5,9.8879,201.3057
TXN0001077,INVN9T84,Investor_0020,Corporate,Hyderabad,Telangana,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-Out,28-Nov-2024,50882.39,689.2961,73.8179
TXN0001078,INVBNP84,Investor_0200,Individual,Lucknow,Uttar Pradesh,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,20-Jun-2024,102729.22,452.4775,227.0372
TXN0001079,INVJJA26,Investor_0177,Corporate,Jaipur,Rajasthan,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,18-Sep-2022,1857.74,23.2109,80.0374
TXN0001080,INVJEGET,Investor_0125,Individual,Mumbai,Maharashtra,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,21-Jul-2024,1038.89,7.9953,129.9368
TXN0001081,INVXR2DH,Investor_0122,Individual,Pune,Maharashtra,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,01-Sep-2022,27108.49,219.4808,123.5119
TXN0001082,INVVIFTT,Investor_0155,Corporate,Jaipur,Rajasthan,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,SIP,17-Aug-2023,973.92,5.147,189.2198
TXN0001083,INVNHJ7X,Investor_0011,Corporate,Delhi,Delhi,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,06-Feb-2024,974.29,5.7149,170.4815
TXN0001084,INVKEP7Y,Investor_0078,Corporate,Pune,Maharashtra,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,19-Oct-2022,529.12,1.8032,293.4333
TXN0001085,INVL8OS9,Investor_0151,Individual,Chennai,Tamil Nadu,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,SIP,18-Mar-2023,10778.11,41.1454,261.952
TXN0001086,INVCGVYI,Investor_0047,Corporate,Chennai,Tamil Nadu,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,19-May-2022,1009.51,13.085,77.1499
TXN0001087,INVVG0FN,Investor_0012,Individual,Hyderabad,Telangana,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,23-Nov-2023,10131.53,33.7711,300.0062
TXN0001088,INVNAM14,Investor_0097,Corporate,Delhi,Delhi,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,30-Oct-2024,2104.78,18.2511,115.3235
TXN0001089,INVQLGZU,Investor_0163,HUF,Bengaluru,Karnataka,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,29-Oct-2023,92979.65,788.9286,117.8556
TXN0001090,INV5JSG6,Investor_0023,HUF,Hyderabad,Telangana,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,20-Mar-2024,48872.35,239.1061,204.3961
TXN0001091,INVDPG8S,Investor_0087,Corporate,Pune,Maharashtra,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,01-Jul-2022,104718.26,510.8587,204.9848
TXN0001092,INVJ2QP8,Investor_0043,Individual,Lucknow,Uttar Pradesh,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,11-Sep-2022,10122.09,62.5956,161.7062
TXN0001093,INV3NX39,Investor_0165,HUF,Chennai,Tamil Nadu,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,SIP,19-Apr-2022,5455.17,30.7227,177.5614
TXN0001094,INV9YJB1,Investor_0146,Corporate,Delhi,Delhi,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,08-Feb-2022,100052.78,560.3204,178.5635
TXN0001095,INV9XPSE,Investor_0031,HUF,Chennai,Tamil Nadu,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,26-Feb-2023,477.5,3.1586,151.1741
TXN0001096,INV6HID2,Investor_0063,Individual,Lucknow,Uttar Pradesh,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,19-Oct-2023,1061.38,5.0476,210.2729
TXN0001097,INVHL1N1,Investor_0103,Corporate,Kolkata,West Bengal,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,17-Feb-2022,107239.49,619.0427,173.2344
TXN0001098,INVBI4Q2,Investor_0088,Individual,Kolkata,West Bengal,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,17-Dec-2024,45240.57,179.5407,251.9795
TXN0001099,INVGDSWM,Investor_0082,HUF,Bengaluru,Karnataka,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,23-Jul-2022,922.93,3.4636,266.464
TXN0001100,INVZQY72,Investor_0139,Corporate,Delhi,Delhi,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,03-Jul-2022,1873.07,4.8566,385.6722
TXN0001101,INV5TB94,Investor_0040,Corporate,Mumbai,Maharashtra,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-In,29-Oct-2023,1823.57,9.6297,189.3696
TXN0001102,INVCGVYI,Investor_0047,Corporate,Chennai,Tamil Nadu,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,18-Oct-2023,9779.88,47.4631,206.0522
TXN0001103,INV0Y9DO,Investor_0037,HUF,Delhi,Delhi,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,05-Sep-2022,9751.03,42.3466,230.2671
TXN0001104,INV1IBLJ,Investor_0014,Individual,Mumbai,Maharashtra,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,30-Oct-2024,4992.98,26.2441,190.2516
TXN0001105,INVHHPBM,Investor_0099,HUF,Hyderabad,Telangana,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,13-Apr-2024,481.83,3.3246,144.927
TXN0001106,INVUJV6O,Investor_0017,HUF,Hyderabad,Telangana,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,08-Feb-2022,51335.41,442.465,116.0214
TXN0001107,INV2IAGL,Investor_0069,Individual,Mumbai,Maharashtra,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,15-Sep-2022,949.26,4.8479,195.8091
TXN0001108,INVKEP7Y,Investor_0078,Corporate,Pune,Maharashtra,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,21-Oct-2024,91678.17,293.167,312.7165
TXN0001109,INV55NF4,Investor_0053,Individual,Delhi,Delhi,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,17-May-2024,2112.81,6.9813,302.6386
TXN0001110,INVYZ7SR,Investor_0143,Corporate,Bengaluru,Karnataka,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,16-Aug-2023,531.26,5.8732,90.4548
TXN0001111,INVOXFQ8,Investor_0168,HUF,Mumbai,Maharashtra,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,14-Sep-2024,543.35,1.4214,382.2531
TXN0001112,INV58KXO,Investor_0070,HUF,Ahmedabad,Gujarat,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Redemption,12-Mar-2023,54992.42,196.9593,279.207
TXN0001113,INV83TQL,Investor_0150,HUF,Delhi,Delhi,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,29-Dec-2024,466.14,2.1194,219.9393
TXN0001114,INVD84U8,Investor_0145,Individual,Hyderabad,Telangana,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,09-Sep-2022,979.06,5.9691,164.0227
TXN0001115,INVGDPPQ,Investor_0036,HUF,Bengaluru,Karnataka,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,30-Oct-2024,47108.5,241.0564,195.4252
TXN0001116,INVGDSWM,Investor_0082,HUF,Bengaluru,Karnataka,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,21-Oct-2023,95460.26,1799.5785,53.0459
TXN0001117,INVBI4Q2,Investor_0088,Individual,Kolkata,West Bengal,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,01-Oct-2022,22579.37,110.3723,204.5746
TXN0001118,INVRBSV5,Investor_0166,HUF,Pune,Maharashtra,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,20-Jan-2022,90085.58,715.8825,125.8385
TXN0001119,INV5PY6B,Investor_0173,Individual,Delhi,Delhi,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,16-Jun-2022,105249.3,286.5216,367.3346
TXN0001120,INV5PSQ0,Investor_0167,HUF,Pune,Maharashtra,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,30-Jun-2024,539.26,2.5411,212.2192
TXN0001121,INV5PY6B,Investor_0173,Individual,Delhi,Delhi,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,04-Jan-2024,53274.67,367.4513,144.9843
TXN0001122,INVYOFQE,Investor_0100,Corporate,Kolkata,West Bengal,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,31-Jan-2023,992.54,3.3182,299.1185
TXN0001123,INV3D8W3,Investor_0114,HUF,Bengaluru,Karnataka,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,03-Jan-2024,525.84,3.4297,153.3185
TXN0001124,INVZIOYK,Investor_0050,Individual,Kolkata,West Bengal,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,29-Mar-2023,10616.83,62.7388,169.2228
TXN0001125,INVTPAC5,Investor_0060,Corporate,Ahmedabad,Gujarat,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,05-Mar-2023,478.08,6.2636,76.3268
TXN0001126,INVY6DPB,Investor_0002,HUF,Pune,Maharashtra,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-In,21-Oct-2024,1073.98,5.83,184.2149
TXN0001127,INV9SKDG,Investor_0127,Individual,Jaipur,Rajasthan,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,26-Dec-2022,5159.84,13.0344,395.8621
TXN0001128,INVUJV6O,Investor_0017,HUF,Hyderabad,Telangana,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,12-Apr-2023,925.49,4.0793,226.8736
TXN0001129,INVV2ISQ,Investor_0134,Individual,Mumbai,Maharashtra,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,27-Dec-2024,549.2,2.3923,229.5679
TXN0001130,INV49ITN,Investor_0158,Individual,Jaipur,Rajasthan,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,24-May-2024,90039.1,275.8647,326.3886
TXN0001131,INV3NX39,Investor_0165,HUF,Chennai,Tamil Nadu,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,13-Apr-2024,53443.42,452.5793,118.0863
TXN0001132,INV9T7E8,Investor_0071,Individual,Kolkata,West Bengal,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,25-Nov-2024,99911.49,429.9238,232.3935
TXN0001133,INVHC36K,Investor_0195,HUF,Delhi,Delhi,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,10-May-2024,477.79,2.9475,162.0975
TXN0001134,INVXFGCA,Investor_0137,Individual,Chennai,Tamil Nadu,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,17-Nov-2023,489.19,3.6279,134.8411
TXN0001135,INVAZYTJ,Investor_0021,Individual,Delhi,Delhi,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,17-May-2024,5478.1,23.6217,231.9096
TXN0001136,INVN9T84,Investor_0020,Corporate,Hyderabad,Telangana,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,09-May-2022,1931.69,8.281,233.2683
TXN0001137,INVKKV9R,Investor_0161,HUF,Chennai,Tamil Nadu,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,19-Feb-2022,98638.98,668.505,147.5516
TXN0001138,INVXTOGN,Investor_0152,Individual,Lucknow,Uttar Pradesh,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,04-May-2023,4607.84,50.7248,90.84
TXN0001139,INVBI4Q2,Investor_0088,Individual,Kolkata,West Bengal,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,17-Jun-2024,5443.55,36.7101,148.2848
TXN0001140,INVOF8KR,Investor_0196,Corporate,Chennai,Tamil Nadu,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,05-May-2022,917.11,4.5224,202.7949
TXN0001141,INVZBIKC,Investor_0009,HUF,Delhi,Delhi,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,07-May-2022,1056.53,5.0376,209.7291
TXN0001142,INV3D8W3,Investor_0114,HUF,Bengaluru,Karnataka,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,25-Apr-2022,45657.9,219.2957,208.2024
TXN0001143,INVCBPLJ,Investor_0144,HUF,Ahmedabad,Gujarat,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,21-Apr-2024,49016.83,270.7707,181.0271
TXN0001144,INVTPAC5,Investor_0060,Corporate,Ahmedabad,Gujarat,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,08-Aug-2024,495.34,2.7419,180.6584
TXN0001145,INVY8OZC,Investor_0110,Individual,Kolkata,West Bengal,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,23-Feb-2022,967.92,4.9398,195.9435
TXN0001146,INVJ43D5,Investor_0117,Corporate,Delhi,Delhi,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,26-Jan-2022,4608.01,28.2482,163.1257
TXN0001147,INV1W1HT,Investor_0153,Individual,Hyderabad,Telangana,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,16-Sep-2022,5404.37,32.6714,165.4161
