transaction_id,investor_id,investor_name,investor_type,city,state,risk_profile,scheme_code,scheme_name,amc_code,transaction_type,transaction_date,amount_inr,units,nav_at_transaction
TXN0001278,INV5BCW7,Investor_0171,Corporate,Lucknow,Uttar Pradesh,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2023-11-08,547.53,1.7267,317.0898
TXN0001279,INVLA753,Investor_0026,Individual,Hyderabad,Telangana,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,2022-10-12,52252.2,328.1685,159.2237
TXN0001280,INV30T9N,Investor_0007,Corporate,Chennai,Tamil Nadu,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,2023-05-25,10902.12,35.7792,304.7056
TXN0001281,INVOTOHP,Investor_0095,HUF,Kolkata,West Bengal,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,2023-01-20,100298.28,777.2048,129.05
TXN0001282,INVXAJI0,Investor_0001,HUF,Delhi,Delhi,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,2023-10-29,26867.17,303.1858,88.6162
TXN0001283,INV2KNFT,Investor_0174,HUF,Bengaluru,Karnataka,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,2022-06-16,98003.3,841.0005,116.5318
TXN0001284,INVWZS3T,Investor_0090,HUF,Jaipur,Rajasthan,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2023-08-25,1046.86,4.4181,236.9502
TXN0001285,INVD96QE,Investor_0156,Corporate,Lucknow,Uttar Pradesh,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,2022-06-28,462.79,2.261,204.6859
TXN0001286,INVKEP7Y,Investor_0078,Corporate,Pune,Maharashtra,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,2022-08-25,2158.56,11.0144,195.977
TXN0001287,INVP0LZJ,Investor_0124,Individual,Jaipur,Rajasthan,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,2022-07-03,4711.64,32.9227,143.1121
TXN0001288,INVRC11E,Investor_0028,Corporate,Bengaluru,Karnataka,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,SIP,2023-10-31,2171.6,7.0507,307.9961
TXN0001289,INVHHPBM,Investor_0099,HUF,Hyderabad,Telangana,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,2022-09-10,10331.87,39.0247,264.7523
TXN0001290,INV5BCW7,Investor_0171,Corporate,Lucknow,Uttar Pradesh,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,2023-11-13,91808.84,362.3284,253.3857
TXN0001291,INV64DPJ,Investor_0058,Corporate,Lucknow,Uttar Pradesh,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,2024-02-12,1028.8,4.0088,256.6377
TXN0001292,INVMWWYZ,Investor_0184,Individual,Pune,Maharashtra,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,2023-04-03,53084.47,268.1137,197.9924
TXN0001293,INV3J2D5,Investor_0067,Corporate,Ahmedabad,Gujarat,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2023-11-28,922.28,6.551,140.7838
TXN0001294,INVE8F84,Investor_0190,Corporate,Mumbai,Maharashtra,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,2022-09-18,1014.57,3.3069,306.8048
TXN0001295,INVPHR62,Investor_0081,HUF,Delhi,Delhi,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,2023-01-24,481.08,1.8001,267.2518
TXN0001296,INVYOFQE,Investor_0100,Corporate,Kolkata,West Bengal,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Redemption,2022-09-16,26487.59,95.9737,275.988
TXN0001297,INVV2ISQ,Investor_0134,Individual,Mumbai,Maharashtra,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,2022-01-19,4606.59,21.4488,214.7717
TXN0001298,INVQVKIZ,Investor_0138,HUF,Pune,Maharashtra,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Redemption,2023-08-31,2126.46,19.5285,108.8901
TXN0001300,INV2ATQY,Investor_0192,Corporate,Bengaluru,Karnataka,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,2022-09-10,24044.46,127.711,188.2724
TXN0001301,INV9T7E8,Investor_0071,Individual,Kolkata,West Bengal,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2024-02-11,4995.03,16.8296,296.8
TXN0001302,INVO6QJI,Investor_0016,Individual,Pune,Maharashtra,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Lumpsum,2023-04-06,5348.07,61.0207,87.6435
TXN0001303,INVNRIUU,Investor_0180,Individual,Kolkata,West Bengal,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2023-09-05,104547.91,839.2798,124.5686
TXN0001304,INVMYX44,Investor_0169,Individual,Bengaluru,Karnataka,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,2024-08-27,48374.1,139.0763,347.8243
TXN0001305,INVWZS3T,Investor_0090,HUF,Jaipur,Rajasthan,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2023-08-03,1005.57,3.1479,319.4386
TXN0001306,INV0LVSN,Investor_0073,Individual,Delhi,Delhi,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Switch-Out,2023-10-25,45973.2,286.9863,160.193
TXN0001307,INVYV37D,Investor_0193,Individual,Lucknow,Uttar Pradesh,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,2022-12-02,9915.07,52.8697,187.5379
TXN0001308,INVWRDML,Investor_0148,HUF,Jaipur,Rajasthan,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,2022-10-24,95821.63,239.0547,400.8356
TXN0001309,INVZW9XA,Investor_0054,Individual,Ahmedabad,Gujarat,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,2022-07-28,486.22,1.9891,244.4463
TXN0001310,INV2KNFT,Investor_0174,HUF,Bengaluru,Karnataka,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,2022-12-11,51794.45,159.1139,325.5181
TXN0001311,INVH75LX,Investor_0015,HUF,Mumbai,Maharashtra,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Redemption,2022-04-18,93592.66,614.1617,152.3909
TXN0001312,INV9XPSE,Investor_0031,HUF,Chennai,Tamil Nadu,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,2024-04-07,54697.27,311.8034,175.4223
TXN0001313,INV6HID2,Investor_0063,Individual,Lucknow,Uttar Pradesh,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,2023-09-12,4896.64,31.9425,153.2955
TXN0001314,INVJJA26,Investor_0177,Corporate,Jaipur,Rajasthan,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,2022-07-03,52758.5,210.3692,250.79
TXN0001315,INVBNP84,Investor_0200,Individual,Lucknow,Uttar Pradesh,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,2024-06-30,10264.67,100.3919,102.246
TXN0001316,INVOTOHP,Investor_0095,HUF,Kolkata,West Bengal,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,2024-09-28,916.53,5.372,170.6135
TXN0001317,INV3NX39,Investor_0165,HUF,Chennai,Tamil Nadu,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,2024-09-09,508.69,2.5726,197.7343
TXN0001318,INV9T7E8,Investor_0071,Individual,Kolkata,West Bengal,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,2024-06-07,1953.58,8.3732,233.3147
TXN0001319,INVZKLOO,Investor_0077,Corporate,Delhi,Delhi,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Lumpsum,2023-01-14,965.05,3.5679,270.4792
TXN0001320,INV3JCAT,Investor_0104,Individual,Pune,Maharashtra,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,2022-09-12,91278.63,682.3591,133.7692
TXN0001321,INVYV37D,Investor_0193,Individual,Lucknow,Uttar Pradesh,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,SIP,2023-01-04,2144.8,11.0509,194.0832
TXN0001322,INVY6DPB,Investor_0002,HUF,Pune,Maharashtra,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,2022-09-21,23115.23,180.0557,128.3782
TXN0001323,INVWRDML,Investor_0148,HUF,Jaipur,Rajasthan,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Lumpsum,2022-03-13,1012.5,5.0384,200.9582
TXN0001324,INVXEPQ8,Investor_0022,Corporate,Jaipur,Rajasthan,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,2022-12-18,9727.12,37.8344,257.0973
TXN0001325,INV38DAL,Investor_0109,Corporate,Pune,Maharashtra,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2024-11-29,9092.33,51.1056,177.9127
TXN0001326,INVCXLL4,Investor_0076,HUF,Delhi,Delhi,Moderate,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,2023-10-03,2030.83,14.8024,137.1958
TXN0001327,INVV2ISQ,Investor_0134,Individual,Mumbai,Maharashtra,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-Out,2022-04-02,5187.93,83.8239,61.8908
TXN0001328,INV6T4UF,Investor_0061,Corporate,Jaipur,Rajasthan,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2023-03-17,1919.88,15.9493,120.3736
TXN0001329,INV7UR23,Investor_0035,HUF,Chennai,Tamil Nadu,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,2023-07-23,5091.78,25.4525,200.0504
TXN0001330,INVCWI64,Investor_0033,Individual,Bengaluru,Karnataka,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2023-06-18,1009.97,4.103,246.1549
TXN0001331,INV8P0TV,Investor_0098,HUF,Jaipur,Rajasthan,Conservative,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-In,2023-06-05,91665.08,301.2519,304.2805
TXN0001332,INV2KNFT,Investor_0174,HUF,Bengaluru,Karnataka,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,2023-07-06,4570.56,20.7331,220.447
TXN0001333,INVQLGZU,Investor_0163,HUF,Bengaluru,Karnataka,Conservative,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,2022-11-11,1967.87,12.1092,162.5097
TXN0001334,INVPHR62,Investor_0081,HUF,Delhi,Delhi,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2023-05-22,546.4,1.8557,294.448
TXN0001335,INVN9T84,Investor_0020,Corporate,Hyderabad,Telangana,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,2024-04-13,1036.8,3.8931,266.3202
TXN0001336,INVUJV6O,Investor_0017,HUF,Hyderabad,Telangana,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,2023-07-14,27046.23,310.6505,87.0632
TXN0001337,INVM5IGQ,Investor_0038,Individual,Mumbai,Maharashtra,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,2023-04-01,459.79,2.7511,167.1292
TXN0001338,INVNAM14,Investor_0097,Corporate,Delhi,Delhi,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,2023-09-20,2010.59,8.301,242.2113
TXN0001339,INVL8OS9,Investor_0151,Individual,Chennai,Tamil Nadu,Aggressive,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,2023-08-01,26002.28,233.9136,111.1619
TXN0001340,INVL0UKE,Investor_0142,HUF,Hyderabad,Telangana,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,2022-12-16,1079.31,4.8922,220.6205
TXN0001341,INVGDSWM,Investor_0082,HUF,Bengaluru,Karnataka,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,2024-12-24,26530.42,114.4354,231.8376
TXN0001342,INVL0UKE,Investor_0142,HUF,Hyderabad,Telangana,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2023-06-15,101846.2,440.0485,231.4431
TXN0001343,INVHSAHX,Investor_0003,Corporate,Jaipur,Rajasthan,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,2023-07-02,1857.07,10.9561,169.5012
TXN0001344,INV1IBLJ,Investor_0014,Individual,Mumbai,Maharashtra,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Lumpsum,2023-01-10,52067.87,969.0363,53.7316
TXN0001345,INVPNSM4,Investor_0113,HUF,Pune,Maharashtra,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2024-05-26,9551.65,109.7449,87.035
TXN0001346,INVV2ISQ,Investor_0134,Individual,Mumbai,Maharashtra,Aggressive,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,2024-04-12,1089.49,6.837,159.3517
TXN0001347,INV08P0F,Investor_0198,HUF,Kolkata,West Bengal,Conservative,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,2023-05-07,915.34,12.8355,71.3133
TXN0001348,INV5KXVF,Investor_0024,HUF,Lucknow,Uttar Pradesh,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Switch-Out,2023-08-09,458.46,1.4691,312.0754
TXN0001349,INVL0UKE,Investor_0142,HUF,Hyderabad,Telangana,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,2022-10-07,51770.33,484.1856,106.9225
TXN0001350,INVYLURT,Investor_0123,HUF,Bengaluru,Karnataka,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,2023-01-25,981.09,7.4801,131.1602
TXN0001351,INV0982N,Investor_0191,Individual,Bengaluru,Karnataka,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,2024-12-17,23721.13,111.6067,212.5422
TXN0001352,INVWI6FQ,Investor_0176,HUF,Delhi,Delhi,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,2024-12-08,109292.95,622.4862,175.5749
TXN0001353,INV64DPJ,Investor_0058,Corporate,Lucknow,Uttar Pradesh,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,SIP,2024-11-18,26697.04,84.9747,314.1762
TXN0001354,INV60RJI,Investor_0091,Corporate,Chennai,Tamil Nadu,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-In,2024-02-04,97581.9,499.2758,195.4469
TXN0001355,INVRTJ5P,Investor_0029,Corporate,Lucknow,Uttar Pradesh,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Lumpsum,2024-09-16,958.01,14.8678,64.4351
TXN0001356,INVCXLL4,Investor_0076,HUF,Delhi,Delhi,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,2024-03-17,523.8,1.867,280.5577
TXN0001357,INVEDTJV,Investor_0056,Corporate,Pune,Maharashtra,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Switch-Out,2024-09-26,543.54,1.6259,334.2963
TXN0001358,INVH75LX,Investor_0015,HUF,Mumbai,Maharashtra,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,2023-12-26,96571.04,1230.6056,78.4744
TXN0001359,INVRC11E,Investor_0028,Corporate,Bengaluru,Karnataka,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,2022-01-19,1960.83,15.684,125.0211
TXN0001360,INVLA753,Investor_0026,Individual,Hyderabad,Telangana,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2024-11-19,4584.74,14.1054,325.0333
TXN0001361,INV5TB94,Investor_0040,Corporate,Mumbai,Maharashtra,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,SIP,2023-05-28,90138.21,261.0547,345.2847
TXN0001362,INV64DPJ,Investor_0058,Corporate,Lucknow,Uttar Pradesh,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-In,2024-05-27,23996.42,200.2089,119.8569
TXN0001363,INVCGVYI,Investor_0047,Corporate,Chennai,Tamil Nadu,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,2024-06-18,1097.87,6.6473,165.1596
TXN0001364,INVHOCN9,Investor_0042,Corporate,Hyderabad,Telangana,Moderate,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,2023-02-11,45058.1,105.3442,427.7226
TXN0001365,INVRTJ5P,Investor_0029,Corporate,Lucknow,Uttar Pradesh,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,2024-05-12,463.37,1.7413,266.1027
TXN0001366,INV0982N,Investor_0191,Individual,Bengaluru,Karnataka,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,SIP,2024-09-08,2066.48,22.6791,91.1182
TXN0001367,INV5BCW7,Investor_0171,Corporate,Lucknow,Uttar Pradesh,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,2024-10-11,49890.68,204.9601,243.4165
TXN0001368,INVU2GC5,Investor_0175,Individual,Mumbai,Maharashtra,Aggressive,122639,SBI Small Cap Fund - Direct Growth,SBI,Redemption,2024-03-07,50018.59,126.5443,395.2654
TXN0001369,INVCIYHE,Investor_0034,Individual,Jaipur,Rajasthan,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,2023-12-06,462.61,2.1159,218.6324
TXN0001370,INV9TZE5,Investor_0129,Corporate,Pune,Maharashtra,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2023-12-02,517.83,3.9274,131.8517
TXN0001371,INVY8OZC,Investor_0110,Individual,Kolkata,West Bengal,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,2023-08-01,49801.93,196.5726,253.3513
TXN0001372,INVJEGET,Investor_0125,Individual,Mumbai,Maharashtra,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,2024-11-13,5117.61,22.2496,230.0092
TXN0001373,INVE6IVW,Investor_0048,HUF,Mumbai,Maharashtra,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,2023-05-22,1072.83,4.1753,256.9455
TXN0001374,INV5BCW7,Investor_0171,Corporate,Lucknow,Uttar Pradesh,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,2022-07-31,104129.22,317.2231,328.2523
TXN0001375,INVNRIUU,Investor_0180,Individual,Kolkata,West Bengal,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-Out,2022-11-01,1875.47,13.6695,137.2006
TXN0001376,INVA1WJ0,Investor_0059,Corporate,Delhi,Delhi,Aggressive,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Lumpsum,2023-01-29,45383.66,228.7268,198.4186
TXN0001377,INVM5IGQ,Investor_0038,Individual,Mumbai,Maharashtra,Moderate,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,SIP,2022-04-15,4590.94,17.3018,265.3453
TXN0001378,INV8P0TV,Investor_0098,HUF,Jaipur,Rajasthan,Conservative,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-Out,2023-04-19,10400.32,31.1231,334.1675
TXN0001379,INVZHWJR,Investor_0057,HUF,Jaipur,Rajasthan,Aggressive,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Switch-In,2024-05-24,91226.99,1817.3178,50.1987
TXN0001380,INV3NX39,Investor_0165,HUF,Chennai,Tamil Nadu,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Redemption,2023-07-29,953.85,5.085,187.5813
TXN0001381,INVWZS3T,Investor_0090,HUF,Jaipur,Rajasthan,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Lumpsum,2023-01-08,26975.53,93.5606,288.3215
TXN0001382,INVNHJ7X,Investor_0011,Corporate,Delhi,Delhi,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,SIP,2024-08-24,23559.89,114.4734,205.8111
TXN0001383,INVG8JDP,Investor_0072,HUF,Kolkata,West Bengal,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,2024-10-03,46848.4,193.9998,241.4869
TXN0001384,INVEIYZC,Investor_0094,HUF,Lucknow,Uttar Pradesh,Moderate,119598,Kotak Bluechip Fund - Direct Growth,KOTAK,Redemption,2022-01-28,919.38,11.6447,78.9524
TXN0001385,INVU2GC5,Investor_0175,Individual,Mumbai,Maharashtra,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Lumpsum,2024-01-11,24302.84,108.6374,223.7061
TXN0001386,INV0982N,Investor_0191,Individual,Bengaluru,Karnataka,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,2023-07-20,23691.26,83.1834,284.8077
TXN0001387,INVZW9XA,Investor_0054,Individual,Ahmedabad,Gujarat,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-In,2022-09-25,1077.44,5.8978,182.6866
TXN0001388,INVFTMTT,Investor_0162,Individual,Mumbai,Maharashtra,Moderate,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,2023-01-26,508.66,2.5715,197.8042
TXN0001389,INVZIOYK,Investor_0050,Individual,Kolkata,West Bengal,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,SIP,2023-12-04,1088.36,8.5769,126.8946
TXN0001390,INVKEP7Y,Investor_0078,Corporate,Pune,Maharashtra,Conservative,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Lumpsum,2023-01-28,1817.52,19.0403,95.4566
TXN0001391,INV1GV0E,Investor_0108,Corporate,Delhi,Delhi,Aggressive,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Redemption,2024-07-07,26974.57,137.9834,195.4914
TXN0001392,INVFTMTT,Investor_0162,Individual,Mumbai,Maharashtra,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-In,2024-12-08,996.56,4.4452,224.1856
TXN0001393,INV9TZE5,Investor_0129,Corporate,Pune,Maharashtra,Conservative,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2022-09-22,10393.41,48.7949,213.002
TXN0001394,INVTZ0YN,Investor_0075,Corporate,Ahmedabad,Gujarat,Aggressive,119551,Axis Bluechip Fund - Direct Growth,AXIS,Switch-Out,2023-01-25,529.44,3.293,160.7795
TXN0001395,INVE8F84,Investor_0190,Corporate,Mumbai,Maharashtra,Aggressive,120465,Nippon India Large Cap Fund - Direct Growth,NIPPON,Switch-In,2024-11-09,933.1,3.0312,307.8306
TXN0001396,INVHHPBM,Investor_0099,HUF,Hyderabad,Telangana,Conservative,120716,Canara Robeco Bluechip Equity Fund - Direct Growth,CANARA,Switch-In,2023-02-28,51072.18,405.328,126.0021
TXN0001397,INVE6IVW,Investor_0048,HUF,Mumbai,Maharashtra,Moderate,119551,Axis Bluechip Fund - Direct Growth,AXIS,Lumpsum,2022-01-19,5092.11,31.815,160.0535
TXN0001398,INVOCWBF,Investor_0132,Corporate,Pune,Maharashtra,Moderate,120594,DSP Top 100 Equity Fund - Direct Growth,DSP,Switch-Out,2023-03-28,9606.82,111.8524,85.8884
TXN0001400,INVXFGCA,Investor_0137,Individual,Chennai,Tamil Nadu,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,2023-07-23,513.96,2.0568,249.8873
TXN0001401,INV7UR23,Investor_0035,HUF,Chennai,Tamil Nadu,Aggressive,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,SIP,2023-03-07,5489.54,25.421,215.9455
TXN0001402,INVXFGCA,Investor_0137,Individual,Chennai,Tamil Nadu,Moderate,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,SIP,2024-01-26,25663.41,144.3658,177.7666
TXN0001403,INVAIR4C,Investor_0084,HUF,Lucknow,Uttar Pradesh,Conservative,120503,Mirae Asset Large Cap Fund - Direct Growth,MIRAE,Switch-Out,2024-04-16,10444.16,46.5201,224.5085
TXN0001404,INV3RZSJ,Investor_0157,Individual,Lucknow,Uttar Pradesh,Moderate,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Redemption,2022-01-22,512.6,1.7404,294.5285
TXN0001405,INVW1SWJ,Investor_0092,Individual,Ahmedabad,Gujarat,Moderate,125497,HDFC Mid-Cap Opportunities Fund - Direct Growth,HDFC,Redemption,2022-02-02,1902.39,8.3837,226.915
TXN0001406,INVQVKIZ,Investor_0138,HUF,Pune,Maharashtra,Aggressive,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,SIP,2023-06-12,54456.56,168.6136,322.9666
TXN0001407,INVKKV9R,Investor_0161,HUF,Chennai,Tamil Nadu,Conservative,135781,Parag Parikh Flexi Cap Fund - Direct Growth,PPFAS,Switch-Out,2023-03-28,5316.85,17.5102,303.6432
TXN0001408,INVAIR4C,Investor_0084,HUF,Lucknow,Uttar Pradesh,Conservative,118989,ICICI Prudential Technology Fund - Direct Growth,ICICI,Lumpsum,2023-04-20,46556.41,190.6199,244.2369
